fips,percent_diff,state,county,votes_dem,votes_gop,total_votes
51620,-27.103960396039607,VA,Franklin city,2516,1421,4040
51069,35.25527620661301,VA,Frederick County,11920,26069,40133
51630,-26.573866187696453,VA,Fredericksburg city,6690,3731,11135
51640,39.06051629284807,VA,Galax city,680,1603,2363
51071,48.57247437774524,VA,Giles County,1949,5930,8196
51073,39.37717680803114,VA,Gloucester County,5399,13087,19524
51075,25.05384063173008,VA,Goochland County,4884,8374,13930
51077,57.674290438137234,VA,Grayson County,1407,5593,7258
51079,31.779438072187734,VA,Greene County,2923,5943,9503
51081,-18.81732752693101,VA,Greensville County,2558,1737,4363
51083,16.570282072465478,VA,Halifax County,6890,9698,16946
51650,-37.7758623493633,VA,Hampton city,41030,17802,61489
51085,32.468345289105,VA,Hanover County,19360,39592,62313
51660,-21.86175323574295,VA,Harrisonburg city,10100,6232,17693
51087,-20.955632663645456,VA,Henrico County,93615,59674,161966
51089,29.1647592492405,VA,Henry County,8199,15207,24029
51091,42.19985621854781,VA,Highland County,371,958,1391
51670,-9.333184656556647,VA,Hopewell city,4722,3885,8968
51093,20.985303451979885,VA,Isle of Wight County,7673,11971,20481
51095,5.131384982567798,VA,James City County,19091,21284,42737
51097,16.81881051175657,VA,King and Queen County,1451,2059,3615
51099,27.87666081724743,VA,King George County,4002,7338,11967
51101,35.33230633802817,VA,King William County,2752,5963,9088
51103,9.971207758751326,VA,Lancaster County,2862,3520,6599
51105,63.24174061798353,VA,Lee County,1627,7542,9353
51678,-30.555555555555557,VA,Lexington city,1514,766,2448
51107,-16.79527362494106,VA,Loudoun County,99909,69633,180265
51109,24.555891928942707,VA,Louisa County,6208,10507,17507
51111,17.572171418325265,VA,Lunenburg County,2226,3206,5577
51680,9.029958414665195,VA,Lynchburg city,14787,17979,35349
51113,31.958465532160368,VA,Madison County,2202,4418,6934
51683,-16.180144641683103,VA,Manassas city,8395,5934,15210
51685,-28.50019179133103,VA,Manassas Park city,3218,1732,5214
51690,-23.531414949770134,VA,Martinsville city,3531,2149,5873
51115,36.88586545729403,VA,Mathews County,1563,3515,5292
51117,11.280226658759966,VA,Mecklenburg County,6571,8283,15177
51119,26.042709376042712,VA,Middlesex County,2107,3668,5994
51121,-1.3116289963695984,VA,Montgomery County,20015,19455,42695
51125,5.735418940220686,VA,Nelson County,3677,4150,8247
51127,37.58941050727616,VA,New Kent County,3545,8117,12163
51700,-25.34925181201777,VA,Newport News city,40997,23650,68432
51710,-41.975735646251266,VA,Norfolk city,51429,19875,75172
51131,-9.276165634170198,VA,Northampton County,3255,2686,6134
51133,27.62964774951076,VA,Northumberland County,2830,5089,8176
51720,43.81868131868132,VA,Norton city,383,1021,1456
51135,13.145749590591038,VA,Nottoway County,2829,3712,6717
51137,26.554758990499504,VA,Orange County,5955,10511,17157
51139,49.79836818906499,VA,Page County,2514,7824,10663
51141,55.20084815643774,VA,Patrick County,1768,6454,8489
51730,-76.96289276080776,VA,Petersburg city,12005,1448,13717
51143,39.5966800265093,VA,Pittsylvania County,9195,21742,31687
51735,49.05819510823728,VA,Poquoson city,1599,5089,7114
51740,-36.486046511627904,VA,Portsmouth city,28462,12773,43000
51145,46.55234012147195,VA,Powhatan County,4057,11875,16794
51147,-5.3879073850543175,VA,Prince Edward County,4590,4099,9113
51149,16.964064436183396,VA,Prince George County,6419,9157,16140
51153,-20.03948803622958,VA,Prince William County,83093,54065,144854
51155,40.65643197458973,VA,Pulaski County,4170,10314,15112
51750,-4.741379310344827,VA,Radford city,2923,2637,6032
51157,17.7992799279928,VA,Rappahannock County,1741,2532,4444
51159,23.719528896192823,VA,Richmond County,1347,2213,3651
51760,-63.74941936573625,VA,Richmond city,74640,14254,94724
51161,28.05639195198309,VA,Roanoke County,16787,30857,50149
51770,-17.633243865030675,VA,Roanoke city,23403,16045,41728
51163,29.62096396817969,VA,Rockbridge County,3506,6671,10685
51165,43.54061747317714,VA,Rockingham County,9361,25269,36536
51167,58.94218942189422,VA,Russell County,2328,9516,12195
51775,24.841289471514553,VA,Salem city,4212,7225,12129
51169,66.26553953257086,VA,Scott County,1579,8242,10055
51171,43.3194000491763,VA,Shenandoah County,5269,14078,20335
51173,55.251461988304094,VA,Smyth County,2661,9747,12825
51175,16.23083859332732,VA,Southampton County,3595,5035,8872
51177,16.775928998276502,VA,Spotsylvania County,24204,34619,62083
51179,9.121652639632746,VA,Stafford County,27879,33840,65350
51790,-1.7946877243359656,VA,Staunton city,5329,5129,11144
51800,-13.84721791600086,VA,Suffolk city,23012,17206,41929
51181,-7.142857142857142,VA,Surry County,2069,1785,3976
51183,-16.26290706910246,VA,Sussex County,2874,2055,5036
51185,66.31522032981887,VA,Tazewell County,2895,15160,18495
51810,4.447974120877842,VA,Virginia Beach city,76744,84389,171876
51187,37.080546343656906,VA,Warren County,5165,11762,17791
51191,53.51351351351351,VA,Washington County,5548,19309,25715
51820,11.367127496159753,VA,Waynesboro city,3762,4798,9114
51193,7.3332529248582805,VA,Westmoreland County,3723,4331,8291
51830,-43.50942394478365,VA,Williamsburg city,5199,1921,7534
51840,-3.54643465103083,VA,Winchester city,5161,4786,10574
51195,62.01053965712761,VA,Wise County,2687,11983,14991
51197,54.93584905660377,VA,Wythe County,2765,10044,13250
51199,17.1275908637191,VA,York County,12989,18823,34062
50001,-33.651659845384266,VT,Addison County,11217,5297,17592
50003,-22.110737228510246,VT,Bennington County,9539,5925,16345
50005,-7.033780657103193,VT,Caledonia County,6445,5533,12966
50007,-46.80765696387663,VT,Chittenden County,54463,18298,77263
50009,17.997043606799703,VT,Essex County,1019,1506,2706
50011,-3.091932070407268,VT,Franklin County,9351,8752,19373
50013,-16.06670195870831,VT,Grand Isle County,2094,1487,3778
50015,-31.535091486985657,VT,Lamoille County,7241,3570,11641
50017,-18.753713606654784,VT,Orange County,7522,4997,13464
50019,-0.20931925737167817,VT,Orleans County,5181,5158,10988
50021,-4.186550976138829,VT,Rutland County,13629,12471,27660
50023,-36.99657988413485,VT,Washington County,18594,7993,28654
50025,-41.974374734055125,VT,Windham County,14340,5462,21151
50027,-32.12129922391492,VT,Windsor County,17544,8604,27832
53001,39.74516049987748,WA,Adams County,1118,2740,4081
53003,26.786451879388686,WA,Asotin County,3118,5712,9684
53005,26.55284954555502,WA,Benton County,25173,45594,76907
53007,15.684844063468903,WA,Chelan County,10770,15070,27415
53009,1.6098226466575716,WA,Clallam County,15154,15685,32985
53011,-0.05465206554161729,WA,Clark County,90697,90590,195784
53013,44.58774758175956,WA,Columbia County,523,1491,2171
53015,13.683631966582391,WA,Cowlitz County,17842,24066,45485
53017,31.464201622045874,WA,Douglas County,3600,7208,11467
53019,30.53370786516854,WA,Ferry County,1091,2178,3560
53021,17.095802565099106,WA,Franklin County,7839,11358,20584
53023,45.86038961038961,WA,Garfield County,276,841,1232
53025,37.91224345364473,WA,Grant County,7768,18482,28260
53027,7.072860562537403,WA,Grays Harbor County,11378,13269,26736
53029,-5.909251620506777,WA,Island County,20766,18259,42425
53031,-32.6865671641791,WA,Jefferson County,12556,5986,20100
53033,-50.43438736175963,WA,King County,657149,197781,910823
53035,-11.63245521601686,WA,Kitsap County,60561,46762,118625
53037,14.48129158939675,WA,Kittitas County,7190,9845,18334
53039,16.32011360178517,WA,Klickitat County,3781,5390,9859
53041,36.15523104620924,WA,Lewis County,7236,16273,24995
53043,50.19325368938862,WA,Lincoln County,1238,4095,5692
53045,6.003529369395325,WA,Mason County,11872,13539,27767
53047,21.34398237400165,WA,Okanogan County,3980,6305,10893
53049,6.9466579169400955,WA,Pacific County,4597,5338,10667
53051,35.82793164407778,WA,Pend Oreille County,1932,4364,6788
53053,-7.520335284197996,WA,Pierce County,160306,136046,322592
53055,-41.571442062517704,WA,San Juan County,7053,2651,10589
53057,-3.184330032281009,WA,Skagit County,26076,24330,54831
53059,12.582781456953644,WA,Skamania County,2207,2910,5587
53061,-16.64318763408897,WA,Snohomish County,167943,116433,309496
53063,8.292924390021193,WA,Spokane County,86590,103846,208081
53065,40.82613456624893,WA,Stevens County,4348,11059,16438
53067,-15.36863966770509,WA,Thurston County,65015,46219,122301
53069,21.603086155165023,WA,Wahkiakum County,824,1328,2333
53071,16.35561415965108,WA,Walla Walla County,7550,10775,19718
53073,-17.69956478752206,WA,Whatcom County,59402,40247,108223
53075,-0.48647757255936674,WA,Whitman County,5521,5462,12128
53077,15.36387021823915,WA,Yakima County,28484,39593,72306
55001,21.79677451271396,WI,Adams County,3780,5983,10107
55003,-8.932626797880394,WI,Ashland County,4136,3428,7926
55005,25.379763702585056,WI,Barron County,7881,13595,22514
55007,-8.724054367295333,WI,Bayfield County,4953,4125,9491
55009,10.8504513831698,WI,Brown County,53358,67192,127497
55011,21.933246640658865,WI,Buffalo County,2531,4049,6921
55013,28.260121573574953,WI,Burnett County,2948,5412,8719
55015,21.608838775587422,WI,Calumet County,9634,15345,26429
55017,19.182739665088494,WI,Chippewa County,11875,17912,31471
55019,32.624741659285505,WI,Clark County,4225,8645,13548
55021,2.168197493768566,WI,Columbia County,13525,14160,29287
55023,5.444126074498568,WI,Crawford County,3426,3844,7678
55025,-47.98886879817805,WI,Dane County,217506,71270,304729
55027,29.60203652669438,WI,Dodge County,13968,26643,42818
55029,3.2072652028968847,WI,Door County,8026,8584,17398
55031,-7.595221996844714,WI,Douglas County,11342,9657,22185
55033,11.176176857778383,WI,Dunn County,9025,11487,22029
55035,-7.340976331360946,WI,Eau Claire County,27271,23301,54080
55037,46.43530743115805,WI,Florence County,666,1897,2651
55039,26.721337143304495,WI,Fond du Lac County,17391,31044,51094
55041,26.71400044375416,WI,Forest County,1583,2787,4507
55043,9.56301193297576,WI,Grant County,10047,12347,24051
55045,-2.277686126337076,WI,Green County,9121,8693,18791
55047,37.68115942028986,WI,Green Lake County,2700,6210,9315
55049,-15.34273694630042,WI,Iowa County,6669,4809,12123
55051,23.497267759562842,WI,Iron County,1273,2090,3477
55053,11.801782221256248,WI,Jackson County,3821,4907,9202
55055,16.18467063604574,WI,Jefferson County,16559,23409,42324
55057,26.31220177232447,WI,Juneau County,4100,7188,11736
55059,0.33630069238377847,WI,Kenosha County,35770,36025,75825
55061,27.86259541984733,WI,Kewaunee County,3623,6616,10742
55063,-9.585091980568606,WI,La Crosse County,32402,26384,62785
55065,9.06340436727177,WI,Lafayette County,3288,3977,7602
55067,31.467353611413852,WI,Langlade County,3260,6436,10093
55069,20.80615257845224,WI,Lincoln County,5370,8400,14563
55071,21.682378535170415,WI,Manitowoc County,14563,23234,39991
55073,18.205057444552573,WI,Marathon County,26476,39010,68849
55075,33.7954852595225,WI,Marinette County,6243,12995,19979
55077,24.369640343018048,WI,Marquette County,2808,4712,7813
55078,-57.38858483189993,WI,Menominee County,1003,269,1279
55079,-37.449709175345426,WI,Milwaukee County,288986,126091,434970
55081,22.476219699294262,WI,Monroe County,7047,11442,19554
55083,36.985545071270835,WI,Oconto County,5886,13255,19924
55085,17.152181216105966,WI,Oneida County,8103,11677,20837
55087,12.62062177717868,WI,Outagamie County,38087,49884,93474
55089,19.283090990855946,WI,Ozaukee County,20167,30458,53368
55091,23.571809930592632,WI,Pepin County,1345,2228,3746
55093,13.65640855422258,WI,Pierce County,8380,11260,21089
55095,27.746683707196684,WI,Polk County,7568,13864,22691
55097,-3.184429347113291,WI,Portage County,18524,17310,38123
55099,25.013227513227516,WI,Price County,2671,4562,7560
55101,4.391639445761012,WI,Racine County,42506,46620,93678
55103,5.5764883195177095,WI,Richland County,3577,4021,7962
55105,-10.464666924296736,WI,Rock County,39336,31483,75043
55107,34.04467207284109,WI,Rusk County,2171,4564,7029
55111,0.3169216979320059,WI,Sauk County,14692,14791,31238
55113,22.904596369254538,WI,Sawyer County,2846,4625,7767
55115,33.9442554703762,WI,Shawano County,6056,12742,19697
55117,16.69583118888317,WI,Sheboygan County,22636,32368,58290
55109,18.42627992908862,WI,St. Croix County,17496,26123,46819
55119,44.50461930551131,WI,Taylor County,2398,6589,9417
55121,12.701568367572344,WI,Trempealeau County,5645,7370,13581
55123,4.5304023109983795,WI,Vernon County,6351,6994,14193
55125,25.27317326990262,WI,Vilas County,4769,8169,13453
55127,20.055368795728693,WI,Walworth County,18706,28848,50570
55129,23.413180262722154,WI,Washburn County,3283,5404,9059
55131,40.49392755029772,WI,Washington County,20854,51729,76246
55133,27.144590244048818,WI,Waukesha County,79200,142521,233273
55135,30.245969165587855,WI,Waupaca County,8303,16013,25491
55137,32.33007273639328,WI,Waushara County,3802,7669,11961
55139,7.443068038932613,WI,Winnebago County,37054,43447,85892
55141,19.277683495969452,WI,Wood County,14232,21502,37712
54001,54.7144754316069,WV,Barbour County,1213,4509,6024
54003,37.22936637830255,WV,Berkeley County,12287,28210,42770
54005,54.3101455974116,WV,Boone County,1783,6483,8654
54007,43.472249654355124,WV,Braxton County,1315,3516,5063
54009,42.19077568134172,WV,Brooke County,2549,6574,9540
54011,25.509923243937493,WV,Cabell County,11306,19648,32701
54013,60.176651305683556,WV,Calhoun County,456,2023,2604
54015,58.24881676808654,WV,Clay County,566,2289,2958
54017,70.31139419674452,WV,Doddridge County,360,2347,2826
54019,39.619411338644895,WV,Fayette County,4246,10263,15187
54021,53.48101265822785,WV,Gilmer County,537,1889,2528
54023,77.41152679474217,WV,Grant County,510,4338,4945
54025,41.161327231121284,WV,Greenbrier County,3743,9499,13984
54027,59.249737057379924,WV,Hampshire County,1576,6646,8557
54029,44.478721721246636,WV,Hancock County,3247,8870,12642
54031,54.71604118233145,WV,Hardy County,1249,4544,6022
54033,39.514855748528774,WV,Harrison County,7675,18687,27868
54035,52.1225635943178,WV,Jackson County,2648,8959,12108
54037,15.35385512558837,WV,Jefferson County,9458,13144,24007
54039,20.639767454264227,WV,Kanawha County,27985,43464,74996
54041,56.77559912854031,WV,Lewis County,1336,5245,6885
54043,54.6937607326846,WV,Lincoln County,1435,5257,6988
54045,63.20747056435242,WV,Logan County,2082,9866,12315
54049,33.46137058053252,WV,Marion County,6926,14592,22910
54051,50.989834135901546,WV,Marshall County,2894,9565,13083
54053,54.65150766188829,WV,Mason County,2069,7597,10115
54047,51.54555753358149,WV,McDowell County,1429,4614,6179
54055,55.29473362712161,WV,Mercer County,4689,17362,22919
54057,60.80631025416301,WV,Mineral County,2019,8957,11410
54059,68.76122082585279,WV,Mingo County,1365,7876,9469
54061,10.382559538801669,WV,Monongalia County,14568,18278,35733
54063,57.28395061728395,WV,Monroe County,1089,4337,5670
54065,54.35494433529797,WV,Morgan County,1568,5718,7635
54067,56.98454981353224,WV,Nicholas County,1821,7169,9385
54069,31.5674280262641,WV,Ohio County,5452,11077,17819
54071,51.74346201743462,WV,Pendleton County,726,2388,3212
54073,55.01597444089457,WV,Pleasants County,620,2342,3130
54075,42.829510914617295,WV,Pocahontas County,924,2474,3619
54077,55.81635080485291,WV,Preston County,2462,9501,12611
54079,47.747821462177306,WV,Putnam County,5784,17455,24443
54081,52.78905530346969,WV,Raleigh County,6362,21835,29311
54083,44.92418639053255,WV,Randolph County,2724,7583,10816
54085,71.43564356435644,WV,Ritchie County,490,3376,4040
54087,48.75811998471532,WV,Roane County,1220,3772,5234
54089,46.585516814524446,WV,Summers County,1186,3444,4847
54091,49.522930132348414,WV,Taylor County,1483,4701,6498
54093,52.16512702078522,WV,Tucker County,750,2557,3464
54095,67.992267329467,WV,Tyler County,505,2967,3621
54097,56.73202614379085,WV,Upshur County,1763,6971,9180
54099,51.34615384615384,WV,Wayne County,3334,11077,15080
54101,58.544839255499156,WV,Webster County,554,2284,2955
54103,50.28266838959781,WV,Wetzel County,1348,4461,6191
54105,63.07053941908713,WV,Wirt County,383,1903,2410
54107,47.76775584297708,WV,Wood County,8327,25168,35256
54109,69.99615827890895,WV,Wyoming County,1061,6527,7809
56001,4.342265529841657,WY,Albany County,6888,7601,16420
56003,68.37960228391415,WY,Big Horn County,594,4067,5079
56005,80.59102313911346,WY,Campbell County,1324,15778,17935
56007,50.483870967741936,WY,Carbon County,1279,4409,6200
56009,74.05372405372405,WY,Converse County,668,5520,6552
56011,81.56987536462476,WY,Crook County,271,3347,3771
56013,42.114489512180384,WY,Fremont County,4200,11167,16543
56015,61.21233356692362,WY,Goshen County,924,4418,5708
56017,60.71005917159763,WY,Hot Springs County,400,1939,2535
56019,65.27937456886642,WY,Johnson County,638,3477,4349
56021,33.2256853173113,WY,Laramie County,11572,24844,39945
56023,67.563705644201,WY,Lincoln County,1105,6779,8398
56025,52.165081709906744,WY,Natrona County,6573,23523,32493
56027,77.1781033153431,WY,Niobrara County,115,1116,1297
56029,58.63058630586306,WY,Park County,2535,11115,14634
56031,60.941704035874444,WY,Platte County,719,3437,4460
56033,51.73750616761824,WY,Sheridan County,2926,10266,14187
56035,64.34721898999301,WY,Sublette County,644,3409,4297
